text,timestamp
perdi su esencia no e como la primera parte,2026-01-18 14:57:38.823342
third sequel come 2027.,2026-01-18 14:57:38.823344
excellent thank,2026-01-18 14:57:38.823346
"four student like believer days, care teacher",2026-01-18 14:57:38.823347
"different first one, but not worst movie ive watched. felt like ended way abruptly tho",2026-01-18 14:57:38.823349
wife person left end movie?,2026-01-18 14:57:38.823351
"damn, bad movie",2026-01-18 14:57:38.823352
"see lot people comment talking not good first, but point think well enough everyone agree man earth far greatest film ever seen, holocene pretty good movie.",2026-01-18 14:57:38.823354
"comparando com primeiro, na minha opinio perdeu essncia, simplicidade e papo cabea que tinha no primeiro no existe nessa sequencia. ficou em aberto mais esperado uma sequencia, no teve plot igual primeiro. bem fraco, mais foi bom ver uma continuao, poderia ter uma terceira parte.",2026-01-18 14:57:38.823356
"moment drank whiskey gone bad spell go show nothing last forever.. gosh, line alone killed little depth left teenager segment..",2026-01-18 14:57:38.823358
man wtf ending... like... skip something???,2026-01-18 14:57:38.823359
son said year ago didnt want come back would treated again. great example man stupidity.,2026-01-18 14:57:38.823361
lazy writing,2026-01-18 14:57:38.823363
so...... not blasphemous missing something?,2026-01-18 14:57:38.823365
"well, forgave judash. girl joke savage",2026-01-18 14:57:38.823366
"character jesus not indecisive, regretful, unsure path. felt story would much better told author known jesus wrote.",2026-01-18 14:57:38.823368
people believe want believe,2026-01-18 14:57:38.823369
first movie left thinking. second enhances story human being weakness . not thoughtprovoking,2026-01-18 14:57:38.823371
unbearably bad compared 1st part sad say,2026-01-18 14:57:38.823373
master piece man waiting next one 2027,2026-01-18 14:57:38.823374
religious always refuse accept fact believe mythos story made people,2026-01-18 14:57:38.823377
not great movie. really enjoyed first one spite ridiculous premise. but poorly made.,2026-01-18 14:57:38.823379
director not making more. tf cast? kid extremely irritating!,2026-01-18 14:57:38.823381
"make lot sense would captured, regardless modern day. one place speaking next next....every country would curious scared government would go get",2026-01-18 14:57:38.823383
"coming shorts,",2026-01-18 14:57:38.823385
made damn sequel???,2026-01-18 14:57:38.823386
"enjoyed one, not good first but still enjoyable",2026-01-18 14:57:38.823388
"devil, lollardyism misguided human blasphemy bad pornographic meet lifetime movie soundtrack dulled threnody pleasant, albeit bloated, minutes. thanks.",2026-01-18 14:57:38.823390
dumb kids...thats birth control needed,2026-01-18 14:57:38.823391
philip edith nut,2026-01-18 14:57:38.823393
compared first one terrible god,2026-01-18 14:57:38.823395
nail fact jesus returned wouldnt know wether laugh cry.,2026-01-18 14:57:38.823396
"dont understand student didnt send professor 2 original photos. one partially obscured full side profile. would easily recognisable, especially someone met real life friend him.",2026-01-18 14:57:38.823398
decent sequel like mainstream cinema storytelling but nothing like masterpiece 1st one was....,2026-01-18 14:57:38.823400
thing going smooth. tara designed destined idiot,2026-01-18 14:57:38.823401
"seen man too, africa. 2 year ago, started talking budha stuff.",2026-01-18 14:57:38.823403
seen first movie genuinely changed way live thinking time not time left little but choose hell point movie man lived 14000 year ago thats it?,2026-01-18 14:57:38.823405
well 3 year gona third film,2026-01-18 14:57:38.823406
mean leave guy alone,2026-01-18 14:57:38.823408
yea ok movie sucks. movie already dont great plot but take charm original make mystery thriller bs???,2026-01-18 14:57:38.823410
"first part well done, hard another, but okay one show deal change identity.",2026-01-18 14:57:38.823411
anyone explain ever religious person encounter movie turn lunatic,2026-01-18 14:57:38.823413
3 year next installment,2026-01-18 14:57:38.823415
worf dont look,2026-01-18 14:57:38.823416
movie bad compared first movie. sadly,2026-01-18 14:57:38.823418
....and would gotten away wasnt meddling kids! lmfao,2026-01-18 14:57:38.823419
"125 stupid side note live chico,ca thats 100 not chico history museum.",2026-01-18 14:57:38.823421
movie absolute disaster compared first one really high hope watching first but man miss mark one,2026-01-18 14:57:38.823423
think he wondering jew not jesus make sense not heal fast anymore probably mean second coming christ getting closer,2026-01-18 14:57:38.823424
well nobody said but might well say anyone like long life im happy maybe end meet good luck,2026-01-18 14:57:38.823426
"wth kinda ending that.... stupid religious kid go crazy stab him, end cave six week later?",2026-01-18 14:57:38.823427
"12325 messiah, messiah! monty python life brian reference movie, prequel watched life brian between. think somebody production star trek fan. picked dr phlox john billingsley immediately, but not worf michael dorn credits.",2026-01-18 14:57:38.823429
anyone notice painting?,2026-01-18 14:57:38.823430
sorry didnt even last 10 mintes... person directedmade slaughterd idea first movie. go beyond bad.,2026-01-18 14:57:38.823432
loved first one covered journey history. told lifetime experiences. one focused one life jesus. ok movie but would impossible eclipse original,2026-01-18 14:57:38.823434
"someone tell there review film talk entirely different story? story john outed public, apparently witnessed student suicide decided walk ocean end? would genuinely like know whether crazy different version, author review article high something",2026-01-18 14:57:38.823435
good sequel but could used star trek actor,2026-01-18 14:57:38.823437
movie pretty good. first one absolutely excellent,2026-01-18 14:57:38.823438
personally first muvie way much better watch second part thinking going meet fellow teacher believed end look much older theme,2026-01-18 14:57:38.823440
5550 hot,2026-01-18 14:57:38.823442
not gripping first one 2007,2026-01-18 14:57:38.823444
"dang , disappointing sequel . insipid . sound track suck .",2026-01-18 14:57:38.823446
as comparred first part,2026-01-18 14:57:38.823447
even part 3 this?,2026-01-18 14:57:38.823449
actor played john good job still overall movie wasnt focused around enough felt like soap opera,2026-01-18 14:57:38.823450
14000 year much living 2000 year would great.,2026-01-18 14:57:38.823452
dogshit movie,2026-01-18 14:57:38.823454
hate,2026-01-18 14:57:38.823455
3 year another sequel!!!!! im still healthy,2026-01-18 14:57:38.823457
sequel simply highlander movie,2026-01-18 14:57:38.823459
one bit weak student find out. john able erase id leaf but let jenkins print book not know it?,2026-01-18 14:57:38.823460
"movie disappointment. not watch it, liked first one.",2026-01-18 14:57:38.823462
know not like part 1 .. but sad reality gen z.. frustrate see 4 gen z. but waht is... love john oldman..... inspired write something,2026-01-18 14:57:38.823464
there part2??? cant wait watch,2026-01-18 14:57:38.823465
college student say respect safe use proceeds tase tie up.,2026-01-18 14:57:38.823467
"sequel nobody asked for, movie nobody wanted",2026-01-18 14:57:38.823468
"they, whoever are, turned wonderful philosophical movie escape witch mountain movie.",2026-01-18 14:57:38.823470
2nd movie made money sex coould set cuz sexualize stuff sum reason amr,2026-01-18 14:57:38.823472
pourquoi c pa en franais???? domage,2026-01-18 14:57:38.823473
professor shaman realy thought wouldve name based 2007 movie got big name sequal see man yhey leave cliffhanger lile gonna make third oooo keep going tk introduce existence people tk populace doc lab somewhere not dad hospital cause doc old cant beleave dad alive,2026-01-18 14:57:38.823475
think guy mentioned post credit could man john thought like last saw train station,2026-01-18 14:57:38.823477
"well, actually every muslim knowns prophet dyed hair beard natural dying plant. called henna.",2026-01-18 14:57:38.823479
well movie total shit nothing compared first wish never watched,2026-01-18 14:57:38.823480
thanks warnings. wont watch it. guessed would diappointment.. first scene usual banal self absorbed american teenager .,2026-01-18 14:57:38.823482
"kid stab him, next scene he cave 6 week later wtf ? first movie awesome one ok missing scene pissed off.",2026-01-18 14:57:38.823484
"no no no noooo hell !! sequel not necessary , stupid....what wanna smart, rich fakely smart idiot thought could turn something else... dont need watch crap.",2026-01-18 14:57:38.823485
"student painful watch. feel like people behind sequel didnt quite understand magic first movie. but since damage already done, would watch 3rd installment anyway. left quite cliffhanger end.",2026-01-18 14:57:38.823487
internet never existed john oldman would never found,2026-01-18 14:57:38.823489
bad history,2026-01-18 14:57:38.823491
"hope third one better second one, first one good enough thinking second film suppose litlle bit better that, respect actor not talking than.",2026-01-18 14:57:38.823492
